# Insolation,Ambient Temperature,Module temperature,WindVel,Month,Day,Hour,Minute
0.0000,52.4750,52.7400,4.7400,1,6,6,30
0.0000,52.5075,52.7650,4.7750,1,6,6,45
0.0000,52.5400,52.7900,4.8100,1,6,7,0
0.1675,52.6000,52.8575,4.7100,1,6,7,15
0.3350,52.6600,52.9250,4.6100,1,6,7,30
0.5025,52.7200,52.9925,4.5100,1,6,7,45
0.6700,52.7800,53.0600,4.4100,1,6,8,0
3.2275,52.7725,53.1550,4.2725,1,6,8,15
5.7850,52.7650,53.2500,4.1350,1,6,8,30
8.3425,52.7575,53.3450,3.9975,1,6,8,45
10.9000,52.7500,53.4400,3.8600,1,6,9,0
25.3525,52.8950,53.6150,3.8275,1,6,9,15
39.8050,53.0400,53.7900,3.7950,1,6,9,30
54.2575,53.1850,53.9650,3.7625,1,6,9,45
68.7100,53.3300,54.1400,3.7300,1,6,10,0
68.7200,53.6700,54.1200,3.6825,1,6,10,15
68.7300,54.0100,54.1000,3.6350,1,6,10,30
68.7400,54.3500,54.0800,3.5875,1,6,10,45
68.7500,54.6900,54.0600,3.5400,1,6,11,0
75.0000,54.7625,54.1400,3.9100,1,6,11,15
81.2500,54.8350,54.2200,4.2800,1,6,11,30
87.5000,54.9075,54.3000,4.6500,1,6,11,45
93.7500,54.9800,54.3800,5.0200,1,6,12,0
95.8450,54.8950,54.3175,4.9775,1,6,12,15
97.9400,54.8100,54.2550,4.9350,1,6,12,30
100.0350,54.7250,54.1925,4.8925,1,6,12,45
102.1300,54.6400,54.1300,4.8500,1,6,13,0
91.5675,54.5700,54.0250,5.1675,1,6,13,15
81.0050,54.5000,53.9200,5.4850,1,6,13,30
70.4425,54.4300,53.8150,5.8025,1,6,13,45
59.8800,54.3600,53.7100,6.1200,1,6,14,0
57.7275,54.3250,53.6650,5.7950,1,6,14,15
55.5750,54.2900,53.6200,5.4700,1,6,14,30
53.4225,54.2550,53.5750,5.1450,1,6,14,45
51.2700,54.2200,53.5300,4.8200,1,6,15,0
39.7800,54.0075,53.2975,4.7175,1,6,15,15
28.2900,53.7950,53.0650,4.6150,1,6,15,30
16.8000,53.5825,52.8325,4.5125,1,6,15,45
5.3100,53.3700,52.6000,4.4100,1,6,16,0
3.9825,53.1575,52.3850,4.2175,1,6,16,15
2.6550,52.9450,52.1700,4.0250,1,6,16,30
1.3275,52.7325,51.9550,3.8325,1,6,16,45
0.0000,52.5200,51.7400,3.6400,1,6,17,0
0.0000,52.3875,51.6050,3.6750,1,6,17,15
0.0000,52.2550,51.4700,3.7100,1,6,17,30
0.0000,52.1225,51.3350,3.7450,1,6,17,45
0.0000,51.9900,51.2000,3.7800,1,6,18,0
0.0000,52.0525,51.2650,3.7200,1,6,18,15
0.0000,52.1150,51.3300,3.6600,1,6,18,30
0.0000,52.1775,51.3950,3.6000,1,6,18,45
0.0000,52.2400,51.4600,3.5400,1,6,19,0
0.0000,52.2425,51.4575,3.6050,1,6,19,15
0.0000,52.2450,51.4550,3.6700,1,6,19,30
0.0000,52.2475,51.4525,3.7350,1,6,19,45
0.0000,52.2500,51.4500,3.8000,1,6,20,0
0.0000,52.0575,51.2475,3.8825,1,6,20,15
0.0000,51.8650,51.0450,3.9650,1,6,20,30
0.0000,51.6725,50.8425,4.0475,1,6,20,45
0.0000,51.4800,50.6400,4.1300,1,6,21,0
0.0000,51.3800,50.5525,4.2450,1,6,21,15
0.0000,51.2800,50.4650,4.3600,1,6,21,30
0.0000,51.1800,50.3775,4.4750,1,6,21,45
0.0000,51.0800,50.2900,4.5900,1,6,22,0
0.0025,51.0125,50.2225,4.2750,1,6,22,15
0.0050,50.9450,50.1550,3.9600,1,6,22,30
0.0075,50.8775,50.0875,3.6450,1,6,22,45
0.0000,39.7500,39.0700,0.0500,1,6,23,0
0.0000,39.8200,39.1425,0.1900,1,6,23,15
0.0000,39.8900,39.2150,0.3300,1,6,23,30
0.0000,39.9600,39.2875,0.4700,1,6,23,45
0.0000,50.1200,49.3200,3.0600,1,7,0,0
0.0050,49.8900,49.1025,3.1375,1,7,0,15
0.0100,49.6600,48.8850,3.2150,1,7,0,30
0.0150,49.4300,48.6675,3.2925,1,7,0,45
0.0200,49.2000,48.4500,3.3700,1,7,1,0
0.0150,49.3650,48.6025,3.7225,1,7,1,15
0.0100,49.5300,48.7550,4.0750,1,7,1,30
0.0050,49.6950,48.9075,4.4275,1,7,1,45
0.0000,49.8600,49.0600,4.7800,1,7,2,0
0.0025,49.8825,49.0775,4.5325,1,7,2,15
0.0050,49.9050,49.0950,4.2850,1,7,2,30
0.0075,49.9275,49.1125,4.0375,1,7,2,45
0.0100,49.9500,49.1300,3.7900,1,7,3,0
0.0275,50.0425,49.2375,4.0000,1,7,3,15
0.0450,50.1350,49.3450,4.2100,1,7,3,30
0.0625,50.2275,49.4525,4.4200,1,7,3,45
0.0800,50.3200,49.5600,4.6300,1,7,4,0
0.0600,50.3975,49.6350,4.8875,1,7,4,15
0.0400,50.4750,49.7100,5.1450,1,7,4,30
0.0200,50.5525,49.7850,5.4025,1,7,4,45
0.0000,50.6300,49.8600,5.6600,1,7,5,0
0.0025,50.4575,49.7200,5.1500,1,7,5,15
0.0050,50.2850,49.5800,4.6400,1,7,5,30
0.0075,50.1125,49.4400,4.1300,1,7,5,45
0.0100,49.9400,49.3000,3.6200,1,7,6,0
0.0100,49.7400,49.3350,3.3775,1,7,6,15
0.0100,49.5400,49.3700,3.1350,1,7,6,30
0.0100,49.3400,49.4050,2.8925,1,7,6,45
0.0100,49.1400,49.4400,2.6500,1,7,7,0
1.1400,49.1275,49.3175,2.4125,1,7,7,15
2.2700,49.1150,49.1950,2.1750,1,7,7,30
3.4000,49.1025,49.0725,1.9375,1,7,7,45
4.5300,49.0900,48.9500,1.7000,1,7,8,0
10.3850,48.6975,48.4150,1.5200,1,7,8,15
16.2400,48.3050,47.8800,1.3400,1,7,8,30
22.0950,47.9125,47.3450,1.1600,1,7,8,45
27.9500,47.5200,46.8100,0.9800,1,7,9,0
33.9450,47.2075,46.5025,1.1300,1,7,9,15
39.9400,46.8950,46.1950,1.2800,1,7,9,30
45.9350,46.5825,45.8875,1.4300,1,7,9,45
51.9300,46.2700,45.5800,1.5800,1,7,10,0
101.0600,46.3925,45.7925,1.5250,1,7,10,15
150.1900,46.5150,46.0050,1.4700,1,7,10,30
199.3200,46.6375,46.2175,1.4150,1,7,10,45
248.4500,46.7600,46.4300,1.3600,1,7,11,0
229.7600,47.1475,46.8025,1.2300,1,7,11,15
211.0700,47.5350,47.1750,1.1000,1,7,11,30
192.3800,47.9225,47.5475,0.9700,1,7,11,45
173.6900,48.3100,47.9200,0.8400,1,7,12,0
230.1750,48.1600,47.8400,0.9775,1,7,12,15
286.6600,48.0100,47.7600,1.1150,1,7,12,30
343.1450,47.8600,47.6800,1.2525,1,7,12,45
399.6300,47.7100,47.6000,1.3900,1,7,13,0
345.8575,47.4850,47.3325,1.1875,1,7,13,15
292.0850,47.2600,47.0650,0.9850,1,7,13,30
238.3125,47.0350,46.7975,0.7825,1,7,13,45
184.5400,46.8100,46.5300,0.5800,1,7,14,0
156.2750,46.4875,46.1425,0.5150,1,7,14,15
128.0100,46.1650,45.7550,0.4500,1,7,14,30
99.7450,45.8425,45.3675,0.3850,1,7,14,45
71.4800,45.5200,44.9800,0.3200,1,7,15,0
55.8775,45.0900,44.4975,0.2750,1,7,15,15
40.2750,44.6600,44.0150,0.2300,1,7,15,30
24.6725,44.2300,43.5325,0.1850,1,7,15,45
9.0700,43.8000,43.0500,0.1400,1,7,16,0
6.8100,43.3800,42.6450,0.2000,1,7,16,15
4.5500,42.9600,42.2400,0.2600,1,7,16,30
2.2900,42.5400,41.8350,0.3200,1,7,16,45
0.0300,42.1200,41.4300,0.3800,1,7,17,0
0.0225,41.9325,41.2750,0.3075,1,7,17,15
0.0150,41.7450,41.1200,0.2350,1,7,17,30
0.0075,41.5575,40.9650,0.1625,1,7,17,45
0.0000,41.3700,40.8100,0.0900,1,7,18,0
0.0075,41.2350,40.7025,0.1000,1,7,18,15
0.0150,41.1000,40.5950,0.1100,1,7,18,30
0.0225,40.9650,40.4875,0.1200,1,7,18,45
0.0300,40.8300,40.3800,0.1300,1,7,19,0
0.0400,40.8225,40.3575,0.1550,1,7,19,15
0.0500,40.8150,40.3350,0.1800,1,7,19,30
0.0600,40.8075,40.3125,0.2050,1,7,19,45
0.0700,40.8000,40.2900,0.2300,1,7,20,0
0.0650,40.7025,40.1900,0.2100,1,7,20,15
0.0600,40.6050,40.0900,0.1900,1,7,20,30
0.0550,40.5075,39.9900,0.1700,1,7,20,45
0.0500,40.4100,39.8900,0.1500,1,7,21,0
0.0450,40.4075,39.8550,0.1525,1,7,21,15
0.0400,40.4050,39.8200,0.1550,1,7,21,30
0.0350,40.4025,39.7850,0.1575,1,7,21,45
0.0300,40.4000,39.7500,0.1600,1,7,22,0
0.0350,40.1350,39.5225,0.1425,1,7,22,15
0.0400,39.8700,39.2950,0.1250,1,7,22,30
0.0450,39.6050,39.0675,0.1075,1,7,22,45
0.0900,39.3800,38.9100,0.0300,1,8,0,0
0.0675,39.6100,39.0525,0.0350,1,8,0,15
0.0450,39.8400,39.1950,0.0400,1,8,0,30
0.0225,40.0700,39.3375,0.0450,1,8,0,45
0.0000,40.3000,39.4800,0.0500,1,8,1,0
0.0125,40.4575,39.6150,0.1075,1,8,1,15
0.0250,40.6150,39.7500,0.1650,1,8,1,30
0.0375,40.7725,39.8850,0.2225,1,8,1,45
0.0500,40.9300,40.0200,0.2800,1,8,2,0
0.0675,40.8775,40.0050,0.3225,1,8,2,15
0.0850,40.8250,39.9900,0.3650,1,8,2,30
0.1025,40.7725,39.9750,0.4075,1,8,2,45
0.1200,40.7200,39.9600,0.4500,1,8,3,0
0.0950,40.4875,39.7825,0.3875,1,8,3,15
0.0700,40.2550,39.6050,0.3250,1,8,3,30
0.0450,40.0225,39.4275,0.2625,1,8,3,45
0.0200,39.7900,39.2500,0.2000,1,8,4,0
0.0175,39.9000,39.3250,0.1900,1,8,4,15
0.0150,40.0100,39.4000,0.1800,1,8,4,30
0.0125,40.1200,39.4750,0.1700,1,8,4,45
0.0100,40.2300,39.5500,0.1600,1,8,5,0
0.0100,40.1975,39.5200,0.1275,1,8,5,15
0.0100,40.1650,39.4900,0.0950,1,8,5,30
0.0100,40.1325,39.4600,0.0625,1,8,5,45
0.0100,40.1000,39.4300,0.0300,1,8,6,0
0.0075,40.2775,39.6050,0.0425,1,8,6,15
0.0050,40.4550,39.7800,0.0550,1,8,6,30
0.0025,40.6325,39.9550,0.0675,1,8,6,45
0.0000,40.8100,40.1300,0.0800,1,8,7,0
3.2400,40.8925,40.2100,0.0650,1,8,7,15
6.4800,40.9750,40.2900,0.0500,1,8,7,30
9.7200,41.0575,40.3700,0.0350,1,8,7,45
12.9600,41.1400,40.4500,0.0200,1,8,8,0
30.7700,41.5175,40.8775,0.0225,1,8,8,15
48.5800,41.8950,41.3050,0.0250,1,8,8,30
66.3900,42.2725,41.7325,0.0275,1,8,8,45
84.2000,42.6500,42.1600,0.0300,1,8,9,0
132.7100,43.3000,42.8975,0.0850,1,8,9,15
181.2200,43.9500,43.6350,0.1400,1,8,9,30
229.7300,44.6000,44.3725,0.1950,1,8,9,45
278.2400,45.2500,45.1100,0.2500,1,8,10,0
326.5925,46.1125,45.9500,0.3400,1,8,10,15
374.9450,46.9750,46.7900,0.4300,1,8,10,30
423.2975,47.8375,47.6300,0.5200,1,8,10,45
471.6500,48.7000,48.4700,0.6100,1,8,11,0
438.3900,48.9975,48.6700,0.5750,1,8,11,15
405.1300,49.2950,48.8700,0.5400,1,8,11,30
371.8700,49.5925,49.0700,0.5050,1,8,11,45
338.6100,49.8900,49.2700,0.4700,1,8,12,0
351.1250,50.1025,49.5275,0.4750,1,8,12,15
363.6400,50.3150,49.7850,0.4800,1,8,12,30
376.1550,50.5275,50.0425,0.4850,1,8,12,45
388.6700,50.7400,50.3000,0.4900,1,8,13,0
315.5600,50.6000,50.0600,0.4050,1,8,13,15
242.4500,50.4600,49.8200,0.3200,1,8,13,30
169.3400,50.3200,49.5800,0.2350,1,8,13,45
96.2300,50.1800,49.3400,0.1500,1,8,14,0
89.3975,49.9125,49.1750,0.1200,1,8,14,15
82.5650,49.6450,49.0100,0.0900,1,8,14,30
75.7325,49.3775,48.8450,0.0600,1,8,14,45
68.9000,49.1100,48.6800,0.0300,1,8,15,0
56.5800,48.3875,47.9125,0.0325,1,8,15,15
44.2600,47.6650,47.1450,0.0350,1,8,15,30
31.9400,46.9425,46.3775,0.0375,1,8,15,45
19.6200,46.2200,45.6100,0.0400,1,8,16,0
14.7150,45.5475,44.8250,0.0300,1,8,16,15
9.8100,44.8750,44.0400,0.0200,1,8,16,30
4.9050,44.2025,43.2550,0.0100,1,8,16,45
0.0000,43.5300,42.4700,0.0000,1,8,17,0
0.0000,42.7825,41.9450,0.0000,1,8,17,15
0.0000,42.0350,41.4200,0.0000,1,8,17,30
0.0000,41.2875,40.8950,0.0000,1,8,17,45
0.0000,40.5400,40.3700,0.0000,1,8,18,0
0.0000,40.6925,40.3275,0.0000,1,8,18,15
0.0000,40.8450,40.2850,0.0000,1,8,18,30
0.0000,40.9975,40.2425,0.0000,1,8,18,45
0.0000,41.1500,40.2000,0.0000,1,8,19,0
0.0000,40.7650,39.8675,0.0000,1,8,19,15
0.0000,40.3800,39.5350,0.0000,1,8,19,30
0.0000,39.9950,39.2025,0.0000,1,8,19,45
0.0000,39.6100,38.8700,0.0000,1,8,20,0
0.0000,39.0850,38.4700,0.0125,1,8,20,15
0.0000,38.5600,38.0700,0.0250,1,8,20,30
0.0000,38.0350,37.6700,0.0375,1,8,20,45
0.0000,37.5100,37.2700,0.0500,1,8,21,0
0.0000,37.1700,36.9900,0.0775,1,8,21,15
0.0000,36.8300,36.7100,0.1050,1,8,21,30
0.0000,36.4900,36.4300,0.1325,1,8,21,45
0.0000,36.1500,36.1500,0.1600,1,8,22,0
0.0000,35.9375,36.0125,0.1250,1,8,22,15
0.0000,35.7250,35.8750,0.0900,1,8,22,30
0.0000,35.5125,35.7375,0.0550,1,8,22,45
0.0500,39.3400,38.8400,0.0900,1,8,23,0
0.0600,39.3500,38.8575,0.0750,1,8,23,15
0.0700,39.3600,38.8750,0.0600,1,8,23,30
0.0800,39.3700,38.8925,0.0450,1,8,23,45
0.0000,35.4500,35.5100,0.0000,1,9,0,0
0.0000,35.4225,35.4800,0.0000,1,9,0,15
0.0000,35.3950,35.4500,0.0000,1,9,0,30
0.0000,35.3675,35.4200,0.0000,1,9,0,45
0.0000,35.3400,35.3900,0.0000,1,9,1,0
0.0050,35.3350,35.1975,0.1875,1,9,1,15
0.0100,35.3300,35.0050,0.3750,1,9,1,30
0.0150,35.3250,34.8125,0.5625,1,9,1,45
0.0200,35.3200,34.6200,0.7500,1,9,2,0
0.0150,35.2025,34.4100,0.7725,1,9,2,15
0.0100,35.0850,34.2000,0.7950,1,9,2,30
0.0050,34.9675,33.9900,0.8175,1,9,2,45
0.0000,34.8500,33.7800,0.8400,1,9,3,0
0.0000,34.7825,33.7100,0.6325,1,9,3,15
0.0000,34.7150,33.6400,0.4250,1,9,3,30
0.0000,34.6475,33.5700,0.2175,1,9,3,45
0.0000,34.5800,33.5000,0.0100,1,9,4,0
0.0000,34.3175,33.2725,0.1775,1,9,4,15
0.0000,34.0550,33.0450,0.3450,1,9,4,30
0.0000,33.7925,32.8175,0.5125,1,9,4,45
0.0000,33.5300,32.5900,0.6800,1,9,5,0
0.0125,33.4900,32.5725,0.5100,1,9,5,15
0.0250,33.4500,32.5550,0.3400,1,9,5,30
0.0375,33.4100,32.5375,0.1700,1,9,5,45
0.0500,33.3700,32.5200,0.0000,1,9,6,0
0.0500,33.0925,32.2600,0.0000,1,9,6,15
0.0500,32.8150,32.0000,0.0000,1,9,6,30
0.0500,32.5375,31.7400,0.0000,1,9,6,45
0.0500,32.2600,31.4800,0.0000,1,9,7,0
8.5550,32.3300,31.7075,0.0000,1,9,7,15
17.0600,32.4000,31.9350,0.0000,1,9,7,30
25.5650,32.4700,32.1625,0.0000,1,9,7,45
34.0700,32.5400,32.3900,0.0000,1,9,8,0
70.0650,33.3650,33.4575,0.0050,1,9,8,15
106.0600,34.1900,34.5250,0.0100,1,9,8,30
142.0550,35.0150,35.5925,0.0150,1,9,8,45
178.0500,35.8400,36.6600,0.0200,1,9,9,0
231.1350,37.0325,37.7650,0.1125,1,9,9,15
284.2200,38.2250,38.8700,0.2050,1,9,9,30
337.3050,39.4175,39.9750,0.2975,1,9,9,45
390.3900,40.6100,41.0800,0.3900,1,9,10,0
429.9600,41.6025,41.9500,0.4175,1,9,10,15
469.5300,42.5950,42.8200,0.4450,1,9,10,30
509.1000,43.5875,43.6900,0.4725,1,9,10,45
548.6700,44.5800,44.5600,0.5000,1,9,11,0
568.5600,45.4775,45.4525,0.6350,1,9,11,15
588.4500,46.3750,46.3450,0.7700,1,9,11,30
608.3400,47.2725,47.2375,0.9050,1,9,11,45
628.2300,48.1700,48.1300,1.0400,1,9,12,0
625.7100,49.0550,49.0250,1.5425,1,9,12,15
623.1900,49.9400,49.9200,2.0450,1,9,12,30
620.6700,50.8250,50.8150,2.5475,1,9,12,45
618.1500,51.7100,51.7100,3.0500,1,9,13,0
546.9125,51.8275,51.8250,2.9200,1,9,13,15
475.6750,51.9450,51.9400,2.7900,1,9,13,30
404.4375,52.0625,52.0550,2.6600,1,9,13,45
333.2000,52.1800,52.1700,2.5300,1,9,14,0
257.5650,51.8250,51.7525,2.4075,1,9,14,15
181.9300,51.4700,51.3350,2.2850,1,9,14,30
106.2950,51.1150,50.9175,2.1625,1,9,14,45
30.6600,50.7600,50.5000,2.0400,1,9,15,0
26.5425,49.9875,49.6900,1.9725,1,9,15,15
22.4250,49.2150,48.8800,1.9050,1,9,15,30
18.3075,48.4425,48.0700,1.8375,1,9,15,45
14.1900,47.6700,47.2600,1.7700,1,9,16,0
10.6425,46.9100,46.4750,1.7675,1,9,16,15
7.0950,46.1500,45.6900,1.7650,1,9,16,30
3.5475,45.3900,44.9050,1.7625,1,9,16,45
0.0000,44.6300,44.1200,1.7600,1,9,17,0
0.0000,44.3975,43.8375,1.7050,1,9,17,15
0.0000,44.1650,43.5550,1.6500,1,9,17,30
0.0000,43.9325,43.2725,1.5950,1,9,17,45
0.0000,43.7000,42.9900,1.5400,1,9,18,0
0.0000,43.5250,42.8425,1.5300,1,9,18,15
0.0000,43.3500,42.6950,1.5200,1,9,18,30
0.0000,43.1750,42.5475,1.5100,1,9,18,45
0.0000,43.0000,42.4000,1.5000,1,9,19,0
0.0000,42.8150,42.2050,1.4750,1,9,19,15
0.0000,42.6300,42.0100,1.4500,1,9,19,30
0.0000,42.4450,41.8150,1.4250,1,9,19,45
0.0000,42.2600,41.6200,1.4000,1,9,20,0
0.0000,41.9700,41.3600,1.5050,1,9,20,15
0.0000,41.6800,41.1000,1.6100,1,9,20,30
0.0000,41.3900,40.8400,1.7150,1,9,20,45
0.0000,41.1000,40.5800,1.8200,1,9,21,0
0.0000,41.1450,40.6075,2.0200,1,9,21,15
0.0000,41.1900,40.6350,2.2200,1,9,21,30
0.0000,41.2350,40.6625,2.4200,1,9,21,45
0.0000,41.2800,40.6900,2.6200,1,9,22,0
0.0000,41.2125,40.6300,2.5725,1,9,22,15
0.0000,41.1450,40.5700,2.5250,1,9,22,30
0.0000,41.0775,40.5100,2.4775,1,9,22,45
0.0000,35.3000,35.6000,0.0200,1,9,23,0
0.0000,35.3375,35.5775,0.0150,1,9,23,15
0.0000,35.3750,35.5550,0.0100,1,9,23,30
0.0000,35.4125,35.5325,0.0050,1,9,23,45
0.0000,40.3000,39.8300,2.1700,1,10,0,0
0.0000,40.1625,39.6975,2.1525,1,10,0,15
0.0000,40.0250,39.5650,2.1350,1,10,0,30
0.0000,39.8875,39.4325,2.1175,1,10,0,45
0.0000,39.7500,39.3000,2.1000,1,10,1,0
0.0000,39.8225,39.3500,2.2925,1,10,1,15
0.0000,39.8950,39.4000,2.4850,1,10,1,30
0.0000,39.9675,39.4500,2.6775,1,10,1,45
0.0000,40.0400,39.5000,2.8700,1,10,2,0
0.0000,39.9725,39.4425,2.7375,1,10,2,15
0.0000,39.9050,39.3850,2.6050,1,10,2,30
0.0000,39.8375,39.3275,2.4725,1,10,2,45
0.0000,39.7700,39.2700,2.3400,1,10,3,0
0.0000,39.7950,39.2750,2.2300,1,10,3,15
0.0000,39.8200,39.2800,2.1200,1,10,3,30
0.0000,39.8450,39.2850,2.0100,1,10,3,45
0.0000,39.8700,39.2900,1.9000,1,10,4,0
0.0000,40.0850,39.4750,2.1550,1,10,4,15
0.0000,40.3000,39.6600,2.4100,1,10,4,30
0.0000,40.5150,39.8450,2.6650,1,10,4,45
0.0000,40.7300,40.0300,2.9200,1,10,5,0
0.0000,41.0000,40.3050,2.9225,1,10,5,15
0.0000,41.2700,40.5800,2.9250,1,10,5,30
0.0000,41.5400,40.8550,2.9275,1,10,5,45
0.0000,41.8100,41.1300,2.9300,1,10,6,0
0.0000,41.6300,41.0050,2.3250,1,10,6,15
0.0000,41.4500,40.8800,1.7200,1,10,6,30
0.0000,41.2700,40.7550,1.1150,1,10,6,45
0.0000,41.0900,40.6300,0.5100,1,10,7,0
1.4425,40.3750,40.1075,0.6450,1,10,7,15
2.8850,39.6600,39.5850,0.7800,1,10,7,30
4.3275,38.9450,39.0625,0.9150,1,10,7,45
5.7700,38.2300,38.5400,1.0500,1,10,8,0
12.3425,38.2825,38.6650,0.8600,1,10,8,15
18.9150,38.3350,38.7900,0.6700,1,10,8,30
25.4875,38.3875,38.9150,0.4800,1,10,8,45
32.0600,38.4400,39.0400,0.2900,1,10,9,0
41.4050,38.8400,39.5400,0.3325,1,10,9,15
50.7500,39.2400,40.0400,0.3750,1,10,9,30
60.0950,39.6400,40.5400,0.4175,1,10,9,45
69.4400,40.0400,41.0400,0.4600,1,10,10,0
83.1750,40.4175,41.5550,0.8500,1,10,10,15
96.9100,40.7950,42.0700,1.2400,1,10,10,30
110.6450,41.1725,42.5850,1.6300,1,10,10,45
124.3800,41.5500,43.1000,2.0200,1,10,11,0
144.3325,43.0875,44.0550,1.5975,1,10,11,15
164.2850,44.6250,45.0100,1.1750,1,10,11,30
184.2375,46.1625,45.9650,0.7525,1,10,11,45
204.1900,47.7000,46.9200,0.3300,1,10,12,0
187.6625,48.0000,47.2150,0.4175,1,10,12,15
171.1350,48.3000,47.5100,0.5050,1,10,12,30
154.6075,48.6000,47.8050,0.5925,1,10,12,45
138.0800,48.9000,48.1000,0.6800,1,10,13,0
129.6850,48.8825,48.0600,0.6125,1,10,13,15
121.2900,48.8650,48.0200,0.5450,1,10,13,30
112.8950,48.8475,47.9800,0.4775,1,10,13,45
104.5000,48.8300,47.9400,0.4100,1,10,14,0
93.4925,48.5875,47.6925,0.3875,1,10,14,15
82.4850,48.3450,47.4450,0.3650,1,10,14,30
71.4775,48.1025,47.1975,0.3425,1,10,14,45
60.4700,47.8600,46.9500,0.3200,1,10,15,0
50.5075,47.4200,46.5750,0.4900,1,10,15,15
40.5450,46.9800,46.2000,0.6600,1,10,15,30
30.5825,46.5400,45.8250,0.8300,1,10,15,45
20.6200,46.1000,45.4500,1.0000,1,10,16,0
15.4650,45.9525,45.2850,0.8350,1,10,16,15
10.3100,45.8050,45.1200,0.6700,1,10,16,30
5.1550,45.6575,44.9550,0.5050,1,10,16,45
0.0000,45.5100,44.7900,0.3400,1,10,17,0
0.0000,45.6400,44.9150,0.3800,1,10,17,15
0.0000,45.7700,45.0400,0.4200,1,10,17,30
0.0000,45.9000,45.1650,0.4600,1,10,17,45
0.0000,46.0300,45.2900,0.5000,1,10,18,0
0.0025,45.7700,45.0325,0.3975,1,10,18,15
0.0050,45.5100,44.7750,0.2950,1,10,18,30
0.0075,45.2500,44.5175,0.1925,1,10,18,45
0.0100,44.9900,44.2600,0.0900,1,10,19,0
0.0300,44.8825,44.1275,0.0725,1,10,19,15
0.0500,44.7750,43.9950,0.0550,1,10,19,30
0.0700,44.6675,43.8625,0.0375,1,10,19,45
0.0900,44.5600,43.7300,0.0200,1,10,20,0
0.0675,44.4200,43.6275,0.0350,1,10,20,15
0.0450,44.2800,43.5250,0.0500,1,10,20,30
0.0225,44.1400,43.4225,0.0650,1,10,20,45
0.0000,44.0000,43.3200,0.0800,1,10,21,0
0.0000,44.2275,43.5575,0.0925,1,10,21,15
0.0000,44.4550,43.7950,0.1050,1,10,21,30
0.0000,44.6825,44.0325,0.1175,1,10,21,45
0.0000,44.9100,44.2700,0.1300,1,10,22,0
0.0250,44.9950,44.3350,0.1150,1,10,22,15
0.0500,45.0800,44.4000,0.1000,1,10,22,30
0.0750,45.1650,44.4650,0.0850,1,10,22,45
0.0700,45.0200,44.2100,1.2100,1,11,0,0
0.0525,44.9250,44.1150,1.3300,1,11,0,15
0.0350,44.8300,44.0200,1.4500,1,11,0,30
0.0175,44.7350,43.9250,1.5700,1,11,0,45
0.0000,44.6400,43.8300,1.6900,1,11,1,0
0.0000,44.6575,43.8550,1.3475,1,11,1,15
0.0000,44.6750,43.8800,1.0050,1,11,1,30
0.0000,44.6925,43.9050,0.6625,1,11,1,45
0.0000,44.7100,43.9300,0.3200,1,11,2,0
0.0000,44.6425,43.8800,0.3450,1,11,2,15
0.0000,44.5750,43.8300,0.3700,1,11,2,30
0.0000,44.5075,43.7800,0.3950,1,11,2,45
0.0000,44.4400,43.7300,0.4200,1,11,3,0
0.0000,44.3375,43.6125,0.3225,1,11,3,15
0.0000,44.2350,43.4950,0.2250,1,11,3,30
0.0000,44.1325,43.3775,0.1275,1,11,3,45
0.0000,44.0300,43.2600,0.0300,1,11,4,0
0.0000,43.8275,43.2075,0.1225,1,11,4,15
0.0000,43.6250,43.1550,0.2150,1,11,4,30
0.0000,43.4225,43.1025,0.3075,1,11,4,45
0.0000,43.2200,43.0500,0.4000,1,11,5,0
0.0000,42.6500,42.6425,0.3525,1,11,5,15
0.0000,42.0800,42.2350,0.3050,1,11,5,30
0.0000,41.5100,41.8275,0.2575,1,11,5,45
0.0000,40.9400,41.4200,0.2100,1,11,6,0
0.0000,40.9800,41.3325,0.1575,1,11,6,15
0.0000,41.0200,41.2450,0.1050,1,11,6,30
0.0000,41.0600,41.1575,0.0525,1,11,6,45
0.0000,41.1000,41.0700,0.0000,1,11,7,0
2.1425,41.2175,41.0925,0.0000,1,11,7,15
4.2850,41.3350,41.1150,0.0000,1,11,7,30
6.4275,41.4525,41.1375,0.0000,1,11,7,45
8.5700,41.5700,41.1600,0.0000,1,11,8,0
16.8975,41.7325,41.4075,0.0000,1,11,8,15
25.2250,41.8950,41.6550,0.0000,1,11,8,30
33.5525,42.0575,41.9025,0.0000,1,11,8,45
41.8800,42.2200,42.1500,0.0000,1,11,9,0
52.9625,42.5025,42.5100,0.0200,1,11,9,15
64.0450,42.7850,42.8700,0.0400,1,11,9,30
75.1275,43.0675,43.2300,0.0600,1,11,9,45
86.2100,43.3500,43.5900,0.0800,1,11,10,0
91.7825,43.9675,44.1725,0.0600,1,11,10,15
97.3550,44.5850,44.7550,0.0400,1,11,10,30
102.9275,45.2025,45.3375,0.0200,1,11,10,45
108.5000,45.8200,45.9200,0.0000,1,11,11,0
114.4125,46.0025,46.2750,0.0275,1,11,11,15
120.3250,46.1850,46.6300,0.0550,1,11,11,30
126.2375,46.3675,46.9850,0.0825,1,11,11,45
132.1500,46.5500,47.3400,0.1100,1,11,12,0
116.5625,46.3675,47.1350,0.1700,1,11,12,15
100.9750,46.1850,46.9300,0.2300,1,11,12,30
85.3875,46.0025,46.7250,0.2900,1,11,12,45
